institution,number,family,genus,species,cranium.length,rostrum.length,rostrum.width,rostrum.depth,coracoid,sternum.length,keel.length,keel.depth,humerus,ulna,carpometacarpus,femur,tibiotarsus,tarsometatarsus,island,landbird.spp.richness,island.area,elevation,nearest.continent,isolation,ecosystem.richness,raptor.spp,columbid.spp,kingfisher.spp,mammal.predators,location.1,location.2,location.3,collector,age,mass,wing.ch.,tail,subspecies,sex,other
NMNH,553091,Thraupidae,Coereba,Coereba_flaveola,14.27,12.17,NA,NA,12.68,13.26,11.26,4.44,12.81,15.66,8.39,11.67,23.18,16.3,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Portland Parish, Hardwar Gap",NA,"Barber, Steadman",adult,7.7,54.5,34,flaveola,female,NA
NMNH,553094,Thraupidae,Coereba,Coereba_flaveola,14.48,11.7,NA,NA,12.59,13.93,12.71,4.83,12.94,16.2,8.91,11.96,22.58,16.8,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Portland Parish, Hardwar Gap",NA,"Barber, Steadman",adult,8.7,59,39,flaveola,female,NA
NMNH,553098,Thraupidae,Coereba,Coereba_flaveola,14.54,12.11,NA,NA,12.72,14.49,12.92,4.81,13.44,16.68,8.97,11.96,23.55,16.76,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Portland Parish, Hardwar Gap",NA,NA,adult,8.6,56,35,NA,male,NA
NMNH,553095,Thraupidae,Coereba,Coereba_flaveola,14.19,12.16,NA,NA,12.39,13.46,12.1,4.96,13.05,16.16,8.72,11.82,22.51,16.47,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Portland Parish, Hardwar Gap",NA,NA,adult,8.6,58.5,36.5,NA,male,NA
NMNH,553093,Thraupidae,Coereba,Coereba_flaveola,14.93,10.92,NA,NA,13.33,14.67,13.1,4.85,13.6,16.96,9.06,11.95,23.41,16.74,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Portland Parish, Hardwar Gap",NA,"Barber, Steadman",adult,8.4,55.5,35,flaveola,male,NA
NMNH,553099,Thraupidae,Coereba,Coereba_flaveola,14.35,11.83,NA,NA,12.98,14.16,12.92,4.78,13.47,16.64,8.96,12.06,23.46,17.57,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Portland Parish, Hardwar Gap",NA,"Barber, Steadman",adult,8.8,58,35.5,flaveola,male,NA
NMNH,553092,Thraupidae,Coereba,Coereba_flaveola,14.82,11.92,NA,NA,12.71,14.44,13.59,4.94,13.17,16.28,8.78,11.93,22.72,16.86,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Portland Parish, Hardwar Gap",NA,"Barber, Steadman",adult,9.3,58,38,flaveola,male,NA
NMNH,553570,Thraupidae,Coereba,Coereba_flaveola,14.38,11.79,NA,NA,NA,14.38,13.05,5.01,13.3,16.42,9.05,11.91,22.97,16.9,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"St. James, Anchovy",NA,NA,NA,NA,NA,NA,NA,female,NA
NMNH,558993,Thraupidae,Coereba,Coereba_flaveola,13.86,10.8,NA,NA,12.29,12.97,11.91,4.12,12.9,15.67,8.59,11.76,22.73,16.84,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,NA,NA,7,55,31,NA,female,NA
NMNH,558994,Thraupidae,Coereba,Coereba_flaveola,14.33,11.59,NA,NA,12.14,13.65,12.34,4.05,12.95,15.73,8.69,11.82,22.52,16.51,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,NA,NA,7.5,55,33,NA,female,NA
NMNH,559238,Thraupidae,Coereba,Coereba_flaveola,13.97,11.64,NA,NA,12.62,13.2,11.96,4.24,12.95,15.93,8.63,11.55,23.24,16.63,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,NA,NA,NA,NA,NA,NA,female,NA
NMNH,502810,Thraupidae,Coereba,Coereba_flaveola,13.87,10.88,NA,NA,11.96,NA,NA,NA,12.89,15.64,8.28,11.79,22.37,16.36,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,"Barber, Steadman",adult,8.9,49.5,33.5,flaveola,female,NA
NMNH,558995,Thraupidae,Coereba,Coereba_flaveola,14.63,11.84,NA,NA,12.87,NA,NA,4.55,13.14,15.94,8.47,12.03,22.17,15.98,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,"Steadman, Hilgartner, Davis",adult,8.1,57,35,flaveola,female,NA
NMNH,558996,Thraupidae,Coereba,Coereba_flaveola,NA,12.39,NA,NA,12.94,14.61,13.14,4.7,13.32,16.32,8.71,11.99,23.42,16.83,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,"Steadman, Hilgartner, Davis",NA,8.3,54,NA,flaveola,female,NA
NMNH,559239,Thraupidae,Coereba,Coereba_flaveola,NA,NA,NA,NA,12.11,NA,NA,NA,13.04,15.88,8.59,11.81,NA,16.5,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,"Stephensen, Steadman",juvenile,NA,NA,NA,flaveola,female,NA
NMNH,502809,Thraupidae,Coereba,Coereba_flaveola,14.47,12.29,NA,NA,13.14,14.6,13.14,4.76,13.61,16.78,8.94,11.89,22.96,16.47,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,NA,adult,8.3,56,36,NA,male,NA
NMNH,502811,Thraupidae,Coereba,Coereba_flaveola,14.22,11.84,NA,NA,12.66,13.9,12.92,4.73,13.5,16.34,9,12.17,23.16,16.47,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,NA,adult,8.7,59.5,36,NA,male,NA
NMNH,558992,Thraupidae,Coereba,Coereba_flaveola,14.33,11.53,NA,NA,12.66,13.94,12.99,4.88,13.41,16.34,8.71,12,22.89,16.87,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,NA,NA,7.5,55,37,NA,male,NA
NMNH,559237,Thraupidae,Coereba,Coereba_flaveola,NA,10.8,NA,NA,12.5,NA,NA,NA,13.18,16.11,8.35,11.7,22.05,16,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,NA,NA,NA,NA,NA,NA,male,NA
NMNH,502807,Thraupidae,Coereba,Coereba_flaveola,14.75,12.17,NA,NA,13.01,15.16,13.75,4.74,13.1,16.27,9.03,11.89,22.75,16.63,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,"Barber, Steadman",adult,8.6,53.5,31,flaveola,male,NA
NMNH,502808,Thraupidae,Coereba,Coereba_flaveola,14.74,11.93,NA,NA,13.27,14.49,13.25,5.3,13.64,16.98,9.25,12.14,23.44,17.96,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,"Barber, Steadman",adult,8.8,56,32,flaveola,male,NA
NMNH,558997,Thraupidae,Coereba,Coereba_flaveola,NA,10.67,NA,NA,NA,12.88,11.46,4.15,12.37,14.8,8.19,11.06,NA,15.48,Jamaica,183,11190,2256,650,50,1,8,7,6,no,Jamaica,"Trelawny Parish, Quickstep",NA,"Steadman, Hilgartner, Davis",juvenile,6.5,54,33,flaveola,male,NA
NMNH,558238,Thraupidae,Coereba,Coereba_flaveola,14.81,13.46,NA,NA,12.45,13.72,12.34,4.15,13.46,16.48,9.17,12.72,24.6,17.74,Monserrat,73,124,915,650,39,7,3,4,2,no,Monserrat,St. Anthonyês Parish,Galwayês Soufriere,"Steadman, Dean, Crombie, Pregill",adult,8.9,NA,NA,dominicana,female,NA
NMNH,558237,Thraupidae,Coereba,Coereba_flaveola,NA,14.1,NA,NA,13.1,13.95,11.44,4.06,12.94,16.12,8.97,12.34,25.43,18.27,Monserrat,73,124,915,650,39,7,3,4,2,no,Monserrat,St. Anthonyês Parish,Galwayês Soufriere,"Steadman, Dean, Crombie, Pregill",adult,10.8,NA,NA,dominicana,female,NA
NMNH,558235,Thraupidae,Coereba,Coereba_flaveola,15.09,13.56,NA,NA,13.46,14.42,12.98,4.7,13.46,17,9.54,12.76,NA,18.33,Monserrat,73,124,915,650,39,7,3,4,2,no,Monserrat,St. Anthonyês Parish,Plymouth,"Steadman, Dean, Crombie, Pregill",NA,9.7,NA,NA,dominicana,male,NA
NMNH,558236,Thraupidae,Coereba,Coereba_flaveola,15.75,13.68,NA,NA,13.78,15.08,13.46,4.72,14.09,17.65,9.63,12.89,25.95,18.96,Monserrat,73,124,915,650,39,7,3,4,2,no,Monserrat,St. Anthonyês Parish,Galwayês Soufriere,"Steadman, Dean, Crombie, Pregill",adult,11.1,NA,NA,dominicana,male,NA
NMNH,558239,Thraupidae,Coereba,Coereba_flaveola,15.58,13.62,NA,NA,NA,NA,NA,NA,14.17,17.65,9.58,13.32,25.55,18.83,Monserrat,73,124,915,650,39,7,3,4,2,no,Monserrat,St. George Parish,Trantês,"Steadman, Dean, Crombie, Pregill",adult,10.4,NA,NA,dominicana,male,NA
NMNH,556540,Thraupidae,Coereba,Coereba_flaveola,NA,NA,NA,NA,12.4,13.09,11.58,4.1,12.85,15.33,8.35,12.19,23.2,16.98,Nevis,68,92,985,NA,NA,NA,5,4,2,no,Nevis,St. George Gingerland Parish,1 km S Holmes Hill,"Steadman, Crombie",NA,9.3,NA,NA,dominicana,female,NA
NMNH,556528,Thraupidae,Coereba,Coereba_flaveola,15.51,14.42,NA,NA,13.68,14.42,12.88,4.52,14.19,17.41,9.62,13.15,25.76,18.67,Nevis,68,92,985,NA,NA,NA,5,4,2,no,Nevis,St. George Gingerland Parish,Webbês Ground,"Steadman, Crombie",adult,9.9,NA,NA,dominicana,male,NA
NMNH,556539,Thraupidae,Coereba,Coereba_flaveola,15.25,14.29,NA,NA,13.26,14.43,12.38,4.69,13.63,16.84,9.5,12.92,24.77,18.05,Nevis,68,92,985,NA,NA,NA,5,4,2,no,Nevis,St. George Gingerland Parish,1 km S Holmes Hill,"Steadman, Crombie",NA,10.5,NA,NA,dominicana,male,NA
NMNH,556498,Thraupidae,Coereba,Coereba_flaveola,15.08,13.37,NA,NA,12.61,13.71,11.68,4.18,12.99,15.84,8.7,12.16,23.6,16.73,Nevis,68,92,985,NA,NA,NA,5,4,2,no,Nevis,St. James Windward Parish,0.2 km N Hickês,"Steadman, Crombie",adult,9.5,NA,NA,dominicana,female,NA
NMNH,556504,Thraupidae,Coereba,Coereba_flaveola,15.72,14.27,NA,NA,13.7,14.94,12.96,4.66,14.03,17.43,9.48,13.24,25.96,18.64,Nevis,68,92,985,NA,NA,NA,5,4,2,no,Nevis,St. James Windward Parish,1 km N Hickês,"Steadman, Crombie",adult,9.8,NA,NA,dominicana,male,NA
NMNH,562655,Thraupidae,Coereba,Coereba_flaveola,14.41,12.29,NA,NA,12.75,13.94,12.54,4.77,12.94,16.04,8.8,11.93,22.03,15.69,Bastimentos,NA,52,NA,NA,NA,NA,NA,NA,NA,yes,Panama,"Bocas del Toro, Bastimentos Island",NA,NA,adult,8.5,NA,NA,NA,male,NA
NMNH,613518,Thraupidae,Coereba,Coereba_flaveola,14.46,12.48,NA,NA,12.56,13.42,11.87,4.35,13,15.88,8.9,12.48,22.03,16.06,Cayo_Agua,NA,16,NA,NA,NA,NA,NA,NA,NA,yes,Panama,"Bocas del Toro, Cayo Agua, near Punta Limon",NA,NA,adult,9.9,NA,NA,NA,female,NA
NMNH,613517,Thraupidae,Coereba,Coereba_flaveola,14.9,12.24,NA,NA,12.89,13.94,13.15,4.46,13.19,16.11,8.82,12.1,21.85,15.79,Cayo_Agua,NA,16,NA,NA,NA,NA,NA,NA,NA,yes,Panama,"Bocas del Toro, Cayo Agua, near Punta Limon",NA,NA,adult,7.5,NA,NA,mexicana,male,NA
NMNH,612433,Thraupidae,Coereba,Coereba_flaveola,14.68,12.05,NA,NA,13.18,14.1,12.66,4.54,13.25,16.1,8.91,12.34,22.6,15.79,continent,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Panama,"Bocas del Toro, Tierra Oscura",NA,NA,adult,8.4,NA,NA,NA,male,NA
NMNH,611633,Thraupidae,Coereba,Coereba_flaveola,14.43,11.44,NA,NA,13.04,13.22,11.37,4.39,13.18,15.67,8.69,12.53,22.49,15.67,Isla_Colon,NA,61,NA,NA,NA,NA,NA,NA,NA,yes,Panama,"Bocas del Toro, Isla Colon",NA,NA,adult,9.5,NA,NA,NA,female,NA
NMNH,611634,Thraupidae,Coereba,Coereba_flaveola,14.74,12.25,NA,NA,12.72,13.86,12.44,4.53,13.16,15.65,8.9,12.45,22.87,15.74,Isla_Colon,NA,61,NA,NA,NA,NA,NA,NA,NA,yes,Panama,"Bocas del Toro, Isla Colon, LaGruta",NA,NA,adult,12.5,NA,NA,NA,female,NA
NMNH,612432,Thraupidae,Coereba,Coereba_flaveola,14.38,11.79,NA,NA,12.52,13.62,11.79,4.11,12.91,15.5,8.69,12.17,22.14,15.7,Isla_Cristobal,NA,34,NA,NA,NA,NA,NA,NA,NA,yes,Panama,"Bocas del Toro, Isla Cristobal, bocatorito",NA,NA,adult,10,NA,NA,NA,female,NA
NMNH,490008,Thraupidae,Coereba,Coereba_flaveola,15.06,14.3,NA,NA,12.81,14.61,13.1,5.15,13.27,16.53,9.12,12.02,23.26,16.55,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Adjuntas,NA,Wetmore,adult,NA,NA,NA,portoricensis,male,NA
FLMNH,30694,Thraupidae,Coereba,Coereba_flaveola,NA,NA,NA,NA,13.37,15.01,13.28,5.2,13.84,NA,NA,12.49,NA,NA,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Aquadilla,NA,NA,NA,9.1,NA,NA,NA,male,NA
AMNH,23673,Thraupidae,Coereba,Coereba_flaveola,14.56,13.08,NA,NA,12.06,10.94,12.27,4.41,12.82,15.59,8.75,11.62,22.36,15.6,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,El Verde Field Station,NA,M. Merola,NA,9.6,NA,NA,NA,female,NA
AMNH,23672,Thraupidae,Coereba,Coereba_flaveola,14.98,15.14,NA,NA,13.21,11.56,12.92,4.79,13.66,16.89,9,12.45,22.99,16.51,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,El Verde Field Station,NA,M. Merola,NA,9.7,NA,NA,NA,male,NA
AMNH,23671,Thraupidae,Coereba,Coereba_flaveola,14.64,14.97,NA,NA,13.98,12.41,13.89,5.45,14.45,17.62,9.73,13.37,24.5,18.13,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,El Verde Field Station,NA,M. Merola,NA,NA,NA,NA,NA,male,NA
NMNH,501698,Thraupidae,Coereba,Coereba_flaveola,14.64,13.67,NA,NA,12.62,13.97,11.74,4.3,13.17,16.08,8.68,12.28,23.06,16.51,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Guanica Forest,NA,"Olson, Angle",adult,9.35,53,NA,portoricensis,female,NA
NMNH,501724,Thraupidae,Coereba,Coereba_flaveola,14.13,13.55,NA,NA,12.69,14.04,12.46,4.44,12.75,15.62,8.47,11.95,22.73,16.38,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Guanica Forest,NA,"Olson, Angle",adult,8.2,53.5,NA,portoricensis,female,NA
NMNH,501703,Thraupidae,Coereba,Coereba_flaveola,14.97,13.87,NA,NA,12.57,14.16,12.22,4.61,13.48,16.29,8.93,12.8,23.83,17.36,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Guanica Forest,NA,"Olson, Angle",adult,9.3,57.5,NA,portoricensis,female,NA
NMNH,501741,Thraupidae,Coereba,Coereba_flaveola,15.43,14.2,NA,NA,13.82,15.03,13.44,5.15,14.06,17.27,9.66,13.01,24.51,18.03,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Guanica Forest,NA,"Olson, Angle",adult,9.2,59,NA,portoricensis,male,NA
NMNH,501856,Thraupidae,Coereba,Coereba_flaveola,15.29,13.99,NA,NA,13.59,15.52,14.52,5.58,13.65,16.67,9.24,12.68,23.43,16.65,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Guanica Forest,NA,"Olson, Angle",adult,9.8,59,NA,portoricensis,male,NA
NMNH,501730,Thraupidae,Coereba,Coereba_flaveola,14.89,14.14,NA,NA,13.66,14.98,13.17,5.07,13.69,17,9.24,12.76,23.63,17.28,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Guanica Forest,NA,"Olson, Angle",adult,9.1,62,NA,portoricensis,male,NA
NMNH,500235,Thraupidae,Coereba,Coereba_flaveola,14.81,13.39,NA,NA,13.43,14.68,13.36,4.99,13.91,16.69,9.46,12.49,23.46,17.08,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,"Hwy 186, Turn off to El Verde",NA,Olson ,NA,NA,NA,NA,NA,male,NA
NMNH,556060,Thraupidae,Coereba,Coereba_flaveola,14.68,14.29,NA,NA,13.55,14.71,13.14,4.72,14.36,17.03,9.29,13.31,NA,17.46,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,Lajas,NA,Raffaele,NA,NA,NA,NA,NA,NA,NA
AMNH,4247,Thraupidae,Coereba,Coereba_flaveola,NA,NA,NA,NA,13.34,11.72,13.04,4.88,13.87,16.95,9.22,12.6,24.05,17.55,Puerto_Rico,172,9100,1338,700,46,8,10,6,3,no,Puerto Rico,San German,NA,H.E. Anthony,NA,NA,NA,NA,NA,male,NA
NMNH,557799,Thraupidae,Coereba,Coereba_flaveola,14.89,12.59,NA,NA,12.18,13.02,10.89,4.05,12.57,15.25,8.52,11.66,23.2,16.71,St._Barts,77,21,NA,800,46,NA,5,4,2,no,St. Barthelemy,Quartier St. Jean,NA,"Steadman, Crombie, Gordon, Pregill",NA,8.1,NA,NA,bartholemica,female,NA
NMNH,557800,Thraupidae,Coereba,Coereba_flaveola,15.36,14.48,NA,NA,13.29,NA,NA,NA,13.5,16.83,9.25,12.38,24.83,18.32,St._Barts,77,21,NA,800,46,NA,5,4,2,no,St. Barthelemy,Quartier St. Jean,NA,"Steadman, Crombie, Gordon, Pregill",NA,9.2,NA,NA,bartholemica,male,NA
NMNH,556589,Thraupidae,Coereba,Coereba_flaveola,15.43,13.73,NA,NA,12.76,13.6,NA,NA,12.96,15.75,8.83,12.29,24.45,17.71,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie",NA,8.7,NA,NA,dominicana,female,NA
NMNH,556592,Thraupidae,Coereba,Coereba_flaveola,15.48,14.45,NA,NA,13.59,15.25,13.37,4.83,13.97,17.34,9.57,13.07,25.72,19,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie, Inderbitzin",adult,10.8,NA,NA,dominicana,female,NA
NMNH,556593,Thraupidae,Coereba,Coereba_flaveola,15.55,14.6,NA,NA,12.64,13.98,12.19,4.54,13.09,15.85,8.79,12.34,24.6,18.21,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie, Inderbitzin",adult,11.7,NA,NA,dominicana,female,NA
NMNH,556590,Thraupidae,Coereba,Coereba_flaveola,NA,14.56,NA,NA,13.56,14.71,13.11,4.59,13.76,17.12,9.6,13.04,24.61,18.33,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie, Inderbitzin",NA,9.2,NA,NA,dominicana,male,NA
NMNH,556591,Thraupidae,Coereba,Coereba_flaveola,15.27,14.87,NA,NA,14.15,14.81,13.1,4.35,14.06,17.42,9.77,12.98,26.3,18.78,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie, Inderbitzin",adult,10.1,NA,NA,dominicana,male,NA
NMNH,556588,Thraupidae,Coereba,Coereba_flaveola,15.71,15.09,NA,NA,13.58,15.33,13.36,4.72,14.1,17.26,9.56,13.23,25.91,18.87,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie",adult,10.4,NA,NA,dominicana,male,NA
NMNH,556595,Thraupidae,Coereba,Coereba_flaveola,15.24,13.61,NA,NA,12.92,13.9,12.46,4.86,13.68,16.81,8.95,12.88,24.94,18.54,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie, Inderbitzin",adult,11.5,NA,NA,dominicana,male,NA
NMNH,556594,Thraupidae,Coereba,Coereba_flaveola,15.93,NA,NA,NA,13.82,15.08,13.63,4.54,14.21,17.25,9.45,12.94,25.86,19.02,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Christ Church Nichola Town Parish,Bakerês Gut,"Steadman, Crombie, Inderbitzin",adult,13,NA,NA,dominicana,male,NA
NMNH,502255,Thraupidae,Coereba,Coereba_flaveola,15.05,13.66,NA,NA,12.9,14.1,11.95,4.17,13.5,16.48,9.17,12.73,24.67,17.62,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,Estridge Estate,NA,Browning,adult,NA,NA,NA,NA,female,NA
NMNH,556632,Thraupidae,Coereba,Coereba_flaveola,14.91,13.53,NA,NA,12.55,13.46,11.32,3.99,13.11,15.91,8.87,12.22,24.43,17.17,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,St. John Capisterre Parish,St. Georgeês Gut,"Steadman, Crombie",NA,9.1,NA,NA,dominicana,female,NA
NMNH,556631,Thraupidae,Coereba,Coereba_flaveola,15.28,14.04,NA,NA,13.49,14.13,11.99,4.25,13.61,16.34,9.07,12.94,24.72,18.14,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,St. John Capisterre Parish,St. Georgeês Gut,"Steadman, Crombie",adult,10.2,NA,NA,dominicana,female,NA
NMNH,556647,Thraupidae,Coereba,Coereba_flaveola,14.95,14.4,NA,NA,13.02,14.15,12.3,4.23,13.4,16.44,9.15,12.83,25.04,18.28,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,St. Thomas Middle Island Parish,Brimstone Hill,"Steadman, Crombie",adult,11,NA,NA,dominicana,female,NA
NMNH,556646,Thraupidae,Coereba,Coereba_flaveola,15.27,14.98,NA,NA,13.7,14.35,12.64,4.79,13.94,17.05,9.28,13.15,25.2,18.38,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,St. Thomas Middle Island Parish,Brimstone Hill,"Steadman, Crombie",adult,11.6,NA,NA,dominicana,male,NA
NMNH,556648,Thraupidae,Coereba,Coereba_flaveola,15.64,14.72,NA,NA,14.25,14.83,12.92,4.48,14.45,17.29,9.19,13.74,26.08,18.83,St._Kitts,74,171,1156,720,41,NA,7,4,3,no,St. Kitts,St. Thomas Middle Island Parish,Brimstone Hill,"Steadman, Crombie",adult,11.8,NA,NA,dominicana,male,NA
NMNH,612593,Thraupidae,Coereba,Coereba_flaveola,15.26,14.23,NA,NA,13.38,14.82,12.89,4.17,14.04,16.51,9.38,13.74,25.48,18.65,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Indian Bay, SE Kingstown",NA,NA,NA,10.5,NA,NA,NA,female,NA
NMNH,612606,Thraupidae,Coereba,Coereba_flaveola,15.3,13.88,NA,NA,13.36,14.69,12.61,4.38,13.91,17.19,9.39,12.7,24.9,18.71,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,10.5,NA,NA,NA,male,NA
NMNH,612598,Thraupidae,Coereba,Coereba_flaveola,15.58,14.43,NA,NA,14.61,15.2,12.77,4.33,14.96,18.12,10.05,13.9,27.47,20.4,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,10.5,NA,NA,NA,male,NA
NMNH,612600,Thraupidae,Coereba,Coereba_flaveola,16.06,13.95,NA,NA,13.5,15.04,13.16,4.66,14.04,17.2,9.51,12.92,25.94,19.16,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,11,NA,NA,NA,male,NA
NMNH,612604,Thraupidae,Coereba,Coereba_flaveola,15.32,12.3,NA,NA,14.03,15.25,12.56,4.21,13.71,17.2,9.71,13.06,25.45,19.24,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,12,NA,NA,NA,male,NA
NMNH,612597,Thraupidae,Coereba,Coereba_flaveola,15.36,14.9,NA,NA,13.76,14.73,13.08,4.72,14.1,17.38,10.5,13.46,26.18,19.81,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,12,NA,NA,NA,male,NA
NMNH,612599,Thraupidae,Coereba,Coereba_flaveola,15.77,15.13,NA,NA,14.56,15.37,13.03,4.47,14.8,18.37,10.29,13.71,26.79,20.82,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,12.5,NA,NA,NA,male,NA
NMNH,612603,Thraupidae,Coereba,Coereba_flaveola,16.02,14.43,NA,NA,13.77,15.29,13.06,4.78,14.5,17.64,9.95,13.65,25.78,19.43,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,13,NA,NA,NA,male,NA
NMNH,612601,Thraupidae,Coereba,Coereba_flaveola,15.25,13.99,NA,NA,13.66,14.7,13.06,4.35,14.08,17.19,9.37,13.19,25.85,19.24,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. Andrew, Vermont, NE Vermont Nature Trail",NA,NA,NA,NA,NA,NA,NA,male,NA
NMNH,612596,Thraupidae,Coereba,Coereba_flaveola,15.45,14.03,NA,NA,12.63,13.88,11.44,3.94,13.34,16.16,9.06,12.81,24.65,17.93,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. George, Indian Bay, SE Kingstown",NA,NA,NA,8.7,NA,NA,NA,female,NA
NMNH,612594,Thraupidae,Coereba,Coereba_flaveola,15.37,13.7,NA,NA,13.61,14.1,12.58,4.2,14.13,17.05,9.46,13.53,25.65,18.73,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. George, Indian Bay, SE Kingstown",NA,NA,NA,11,NA,NA,NA,female,NA
NMNH,612595,Thraupidae,Coereba,Coereba_flaveola,15.83,14.14,NA,NA,13.74,14.65,12.72,4.5,14.03,17.2,9.58,13.52,25.06,19.02,St._Vincent,75,381,1234,275,37,5,7,4,2,no,St. Vincent,"St. George, Indian Bay, SE Kingstown",NA,NA,adult,11,NA,NA,NA,male,NA
